Campaign_ID,Campaign_Name,Channel,Region,Age_Group,Gender,Device,Content_Type,Date,Impressions,Clicks,Conversions,Spend_USD,Revenue_USD,CPC_USD
CMP-1428,holiday season,TikTok,LATAM,35_44,N/A,mobile,Carousel,08-02-2023,148433.0,14130.0,1049.0,116575.75,119561.25,7.96
CMP-0231,BLACK FRIDAY,influencer,europe,18-24,female,Desktop,Carousel,"December 02, 2024",124864.0,13873.0,995.0,38746.2,,3.16
CMP-0042,Product Launch - ProMax,Instagram,EU,35-44,Male,desktop,Carousel,"May 14, 2023",142114.0,11514.0,208.0,2826.9,55071.53,0.22
CMP-1281,New Year Push,Google Ads,Middle East,35-44,M,,image,06 Dec 2023,89202.0,1870.0,73.0,4188.72,1645.89,2.13
CMP-0372,new year push,TikTok,asia pacific,,N/A,,Image,29/03/2023,47757.0,5305.0,,8795.95,38973.53,1.78
CMP-0879,Product Launch - ProMax,Instagram,north america,18-24,Male,MOBILE,video,09 Sep 2023,56453.0,5205.0,208.0,27715.36,9337.67,6.19
CMP-0644,black friday,facebook,Middle East,N/A,F,Mobile,Image,07/11/2023,52624.0,4710.0,189.0,0.0,40795.66,5.24
CMP-0097,retargeting q2,FB,APAC,25_34,,mobile,carousel,10-06-2024,48852.0,2466.0,52.0,,13116.52,7.52
CMP-0440,New Year Push,influencer,latin america,35_44,F,desktop,Image,09-04-2023,147338.0,12703.0,267.0,84059.2,61181.46,7.14
CMP-0574,Brand Awareness Q1,Influencer,asia pacific,18_24,male,Mobile,Carousel,09-03-2023,134923.0,14752.0,959.0,59024.55,20046.28,3.61
CMP-0103,retargeting q2,SEO,Latin America,18-24,Female,,image,2023-03-06,140596.0,14039.0,967.0,36034.72,304673.69,2.81
CMP-0358,Retargeting Q2,Google Ads,NA,35-44,Other,mobile,Image,2023-05-27,19387.0,,19.0,,1069.92,6.18
CMP-1046,product launch promax,seo,Asia Pacific,,Male,Desktop,Video,09 Oct 2023,2625.0,3064.0,197.0,25611.36,29959.94,7.28
CMP-0323,New Year Push,seo,Middle East,35-44,,Mobile,carousel,2024-03-13,22318.0,1639.0,54.0,9175.26,2361.96,6.2
CMP-0409,Retargeting Q2,seo,Asia Pacific,N/A,Male,Desktop,,2023-09-27,8358.0,234.0,14.0,123.79,567.96,0.6
CMP-0268,Summer Sale 2024,google ads,europe,Unknown,Other,desktop,carousel,11-18-2024,97729.0,950.0,11.0,1449.34,1791.53,1.53
CMP-1167,Retargeting Q2,seo,NA,Unknown,N/A,Tablet,video,04 Apr 2024,9938.0,140.0,5.0,909.42,1345.15,5.77
CMP-0792,BLACK FRIDAY,Google Ads,Middle East,45-54,Male,Mobile,Video,2023-01-19,144297.0,5561.0,243.0,,67259.44,3.49
CMP-0716,retargeting q2,Influencer,MEA,35-44,female,,,04-08-2024,35117.0,1483.0,12.0,5047.68,3013.05,4.03
CMP-0124,product launch promax,Influencer,latin america,55+,M,mobile,Image,20 Feb 2023,103496.0,2345.0,46.0,7941.94,3513.23,3.69
CMP-0265,Brand Awareness Q1,Instagram,Asia Pacific,18_24,male,MOBILE,carousel,"August 07, 2024",0.0,39.0,0.0,358.18,0.0,7.72
CMP-0838,BLACK FRIDAY,SEO,NA,55+,male,Mobile,Carousel,10-21-2023,147395.0,13814.0,893.0,52356.35,132412.24,4.27
CMP-0334,Black Friday,influencer,Latin America,55+,male,Mobile,image,2023-11-13,132195.0,15815.0,525.0,73724.42,68217.29,4.12
CMP-0698,BLACK FRIDAY,facebook,latin america,45-54,M,desktop,image,19 Aug 2023,0.0,10.0,0.0,,0.0,0.17
CMP-1369,Retargeting Q2,email marketing,Asia Pacific,18_24,N/A,MOBILE,Image,05-05-2024,43936.0,2556.0,149.0,7251.54,20371.78,2.53
CMP-0499,Spring Collection,Google Ads,Asia Pacific,35-44,Other,mobile,,2023-11-14,141637.0,4496.0,220.0,18917.75,74886.51,4.37
CMP-1233,spring collection,influencer,latin america,Unknown,male,Mobile,image,02-17-2023,65912.0,4528.0,157.0,0.0,50550.38,4.39
CMP-0517,Brand Awareness Q1,email marketing,MEA,18_24,Female,Tablet,Carousel,01/10/2024,79170.0,1406.0,90.0,10095.4,12334.94,8.17
CMP-1363,product launch promax,Email,North America,55+,female,Desktop,Video,26 Sep 2024,3652.0,252.0,17.0,775.34,3947.62,2.86
CMP-0295,product launch promax,influencer,Europe,,F,tablet,Story,"April 15, 2024",0.0,0.0,0.0,0.0,0.0,0.14
CMP-1074,summer sale 2024,FB,Asia Pacific,Unknown,male,desktop,Story,06-17-2023,61272.0,,13.0,3976.37,3298.9,1.91
CMP-1248,BLACK FRIDAY,tiktok,NA,35_44,Other,,carousel,26 Dec 2023,103708.0,9288.0,487.0,49755.63,129401.7,5.61
CMP-0241,retargeting q2,seo,latin america,55+,,desktop,Carousel,08-01-2024,116395.0,6993.0,150.0,0.0,19155.14,5.8
CMP-0031,brand awareness q1,email marketing,Middle East,25_34,N/A,Mobile,,"February 28, 2024",14709.0,1353.0,51.0,7727.83,3063.6,6.48
CMP-1494,product launch promax,SEO,asia pacific,35-44,Female,,Image,"June 24, 2023",76477.0,4104.0,253.0,10600.58,87625.08,2.16
CMP-0599,spring collection,EMAIL,Latin America,18-24,F,MOBILE,,"February 11, 2023",133444.0,133587.0,7920.0,958050.37,550331.81,7.54
CMP-1051,Summer Sale 2024,facebook,middle east,N/A,M,Mobile,,2024-02-19,63674.0,1859.0,141.0,8950.21,24332.85,4.02
CMP-0539,Black Friday,TikTok,EU,,F,MOBILE,Carousel,"August 17, 2024",105824.0,9867.0,760.0,65572.99,78702.64,5.75
CMP-0476,New Year Push,Influencer,Asia Pacific,35_44,Male,Mobile,image,2023-01-17,148798.0,9371.0,563.0,62958.67,192261.73,6.74
CMP-0353,Product Launch - ProMax,TikTok,latin america,55+,female,MOBILE,Image,19/04/2023,34705.0,337.0,4.0,2859.79,897.09,7.53
CMP-0255,Holiday Season,TikTok,Middle East,N/A,Male,tablet,carousel,"April 10, 2023",112736.0,,50.0,11815.81,6570.31,2.18
CMP-1423,black friday,Facebook,APAC,25-34,,,Video,03 Aug 2023,103078.0,5165.0,87.0,27054.79,11110.06,5.28
CMP-0896,Brand Awareness Q1,Email,latin america,35_44,Other,,image,"November 18, 2023",53590.0,5312.0,210.0,26476.45,44614.76,4.64
CMP-0226,Brand Awareness Q1,email marketing,middle east,35_44,M,mobile,Carousel,"July 21, 2024",10810.0,,16.0,457.1,508.49,1.0
CMP-1296,new year push,GOOGLE ADS,europe,45-54,Female,Tablet,video,05 Aug 2023,79617.0,2665.0,130.0,2121.93,22309.43,0.74
CMP-1282,New Year Push,google ads,Latin America,18-24,F,,Image,03-14-2023,,4837.0,314.0,25058.26,89534.82,5.88
CMP-0470,new year push,Facebook,Middle East,,female,,Video,15 Sep 2023,107236.0,2713.0,64.0,14156.81,13133.9,4.42
CMP-0158,product launch promax,GOOGLE ADS,middle east,35-44,N/A,mobile,video,"October 03, 2024",20544.0,2109.0,16.0,15076.64,5040.25,6.93
CMP-0613,spring collection,Google Ads,MEA,55+,female,Tablet,Story,21 Apr 2023,48984.0,1501.0,13.0,9657.9,358.5,6.62
CMP-1447,Retargeting Q2,tiktok,Latin America,18-24,N/A,desktop,,16/10/2023,21664.0,2596.0,196.0,12878.17,65414.48,5.58
CMP-1274,black friday,facebook,MEA,18-24,female,,Story,08-24-2023,127894.0,1422.0,82.0,7621.25,27716.67,6.08
CMP-0734,Summer Sale 2024,SEO,APAC,25_34,Female,mobile,Image,2023-09-25,95001.0,8076.0,69.0,13122.07,21650.97,1.96
CMP-1452,spring collection,FB,latin america,Unknown,Female,tablet,Carousel,18/02/2023,133934.0,6125.0,103.0,0.0,7710.65,3.8
CMP-0595,new year push,email marketing,NA,N/A,N/A,mobile,,2024-03-11,45624.0,1692.0,59.0,3514.95,11605.17,1.9
CMP-1340,Summer Sale 2024,Facebook,EU,35-44,Male,mobile,Image,2024-07-23,119297.0,8393.0,564.0,30413.98,194125.3,4.1
CMP-0345,Brand Awareness Q1,instagram,NA,N/A,Male,Desktop,video,"July 21, 2024",-129697.0,43.0,3.0,266.14,461.42,6.24
CMP-1187,spring collection,Email,Asia Pacific,35_44,M,Desktop,carousel,2023-08-25,129237.0,,51.0,22111.08,9660.28,2.9
CMP-0459,retargeting q2,EMAIL,asia pacific,,,Mobile,Carousel,2024-10-01,44208.0,2332.0,77.0,13655.93,11155.88,6.41
CMP-0187,Product Launch - ProMax,seo,Latin America,,male,MOBILE,Image,15 Oct 2024,94337.0,5104.0,229.0,35192.62,75126.1,6.76
CMP-0690,Retargeting Q2,Instagram,Middle East,Unknown,Female,mobile,Image,02-06-2023,68085.0,6406.0,134.0,24007.8,37643.33,3.49
CMP-0342,holiday season,Influencer,North America,N/A,female,Desktop,video,"May 08, 2023",139821.0,1759.0,1772.0,5171.87,608203.77,3.15
CMP-0949,Brand Awareness Q1,TikTok,Middle East,35-44,,Tablet,video,"November 20, 2023",91051.0,3061.0,123.0,9285.16,23929.47,3.17
CMP-1359,New Year Push,Facebook,NA,55+,Other,desktop,,2024-03-07,44571.0,4760.0,197.0,11528.19,16372.47,2.49
CMP-0061,Holiday Season,google ads,Latin America,25_34,M,Mobile,Image,11-18-2024,106985.0,8893.0,89.0,12058.36,12539.07,1.3
CMP-0701,new year push,facebook,EU,18_24,N/A,Tablet,Image,"September 19, 2023",121595.0,10325.0,226.0,67418.97,4976.37,7.72
CMP-1057,brand awareness q1,TikTok,Middle East,45-54,Male,Desktop,video,07-14-2023,12854.0,522.0,38.0,1473.94,9691.83,2.7
CMP-0921,Spring Collection,Google Ads,Middle East,45-54,,Tablet,carousel,03-02-2023,124108.0,11656.0,11661.0,29244.94,1720897.4,2.4
CMP-0820,BLACK FRIDAY,Google Ads,Latin America,35-44,male,Mobile,Carousel,2024-02-28,,17.0,0.0,58.37,0.0,3.44
CMP-0282,retargeting q2,SEO,europe,Unknown,male,Desktop,video,2024-01-17,,2451.0,87.0,7951.62,26212.13,3.64
CMP-0421,spring collection,TikTok,north america,18_24,,mobile,,04/03/2024,60731.0,1178.0,28.0,7510.19,3459.92,6.62
CMP-0572,summer sale 2024,facebook,north america,18-24,Female,Tablet,Image,2024-04-04,33558.0,3140.0,167.0,16970.62,33767.35,4.97
CMP-0213,black friday,instagram,asia pacific,25_34,Female,tablet,Story,11 Dec 2024,113522.0,10846.0,521.0,24027.07,112230.61,2.08
CMP-1300,Summer Sale 2024,FB,MEA,35-44,Female,mobile,image,"December 27, 2024",66209.0,5628.0,345.0,11314.26,40497.57,2.2
CMP-1210,Black Friday,google ads,LATAM,25-34,Male,Tablet,,2023-07-28,100159.0,9057.0,606.0,60445.61,158048.18,6.28
CMP-1426,new year push,influencer,asia pacific,25_34,M,Desktop,Story,2024-02-14,22755.0,1196.0,78.0,6261.62,23173.39,4.37
CMP-0612,product launch promax,influencer,Latin America,35-44,Other,MOBILE,carousel,"November 03, 2024",78202.0,7221.0,318.0,46096.17,88583.72,5.78
CMP-1062,black friday,influencer,APAC,45-54,Other,Mobile,Story,2023-01-02,133710.0,14817.0,813.0,0.0,276856.57,4.16
CMP-1236,product launch promax,instagram,Middle East,N/A,,Tablet,carousel,"September 22, 2024",0.0,13.0,0.0,31.5,0.0,2.64
CMP-1068,BLACK FRIDAY,Google Ads,North America,18_24,Other,,Video,"August 09, 2024",80051.0,8988.0,557.0,30574.72,119697.57,2.87
CMP-0416,Black Friday,instagram,MEA,18-24,M,desktop,Image,2023-09-13,142792.0,1347.0,7.0,2861.68,,2.36
CMP-0638,new year push,GOOGLE ADS,NA,35-44,F,,,2023-11-25,68746.0,5306.0,272.0,19928.87,75050.5,3.28
CMP-1001,Retargeting Q2,SEO,Latin America,N/A,,Mobile,image,06-15-2023,35842.0,1329.0,61.0,10705.4,3273.37,6.74
CMP-0545,product launch promax,google ads,Latin America,25-34,N/A,,Carousel,07/04/2024,77410.0,5738.0,135.0,39994.95,35868.85,5.87
CMP-0290,product launch promax,influencer,latin america,25-34,male,Mobile,video,"July 28, 2024",32948.0,,3801.0,28908.34,301477.54,6.46
CMP-0930,Spring Collection,EMAIL,LATAM,25-34,,desktop,image,"March 12, 2024",102848.0,12128.0,698.0,82157.09,117939.55,8.34
CMP-0594,New Year Push,EMAIL,NA,25-34,male,,carousel,"January 08, 2023",45424.0,3802.0,49.0,4246.17,14119.73,1.01
CMP-0291,holiday season,email marketing,Latin America,18-24,,Mobile,image,2024-03-23,47819.0,1984.0,47.0,1765.99,5698.38,1.06
CMP-1055,brand awareness q1,tiktok,North America,25-34,,tablet,Video,2024-11-05,10805.0,97.0,3.0,504.12,994.72,4.91
CMP-0643,black friday,TikTok,Europe,,N/A,MOBILE,Video,2023-02-11,0.0,24.0,0.0,190.22,0.0,6.94
CMP-1401,black friday,seo,Latin America,45-54,Male,tablet,image,2024-05-25,125768.0,9318.0,549.0,63156.53,77826.62,7.09
CMP-0400,Summer Sale 2024,influencer,MEA,Unknown,Male,MOBILE,Image,05-24-2023,79769.0,3821.0,55.0,33692.03,9499.96,7.66
CMP-0603,Retargeting Q2,TikTok,middle east,18-24,male,MOBILE,Story,22/11/2024,97243.0,3772.0,135.0,23688.96,15646.26,7.76
CMP-1203,BLACK FRIDAY,TikTok,Asia Pacific,25_34,female,mobile,Carousel,"May 19, 2024",114395.0,2275.0,50.0,6727.41,13977.63,3.08
CMP-0270,Spring Collection,TikTok,asia pacific,35_44,Female,Tablet,Image,12-24-2023,25030.0,2528.0,2547.0,18169.61,202709.92,7.01
CMP-1164,Black Friday,tiktok,LATAM,35-44,female,Mobile,,29 Jan 2023,110308.0,935.0,49.0,1823.8,4991.39,2.05
CMP-0854,black friday,SEO,NA,18-24,M,Tablet,carousel,08/07/2023,43959.0,870.0,30.0,3551.25,4013.05,3.44
CMP-1357,spring collection,Email,APAC,18_24,F,,image,16/01/2024,35477.0,2500.0,77.0,1600.79,14836.61,0.73
CMP-0230,Black Friday,Instagram,latin america,55+,N/A,,carousel,"September 02, 2023",46256.0,1188.0,6.0,10087.41,352.67,8.08
CMP-1244,New Year Push,Instagram,europe,35_44,male,Desktop,video,2024-08-22,3846.0,251.0,16.0,1632.72,417.93,6.82
CMP-1255,Retargeting Q2,seo,latin america,25-34,female,mobile,,26 Feb 2024,131715.0,11162.0,686.0,2302.75,95978.61,0.2
CMP-1445,Holiday Season,tiktok,asia pacific,25-34,Other,MOBILE,Carousel,"April 05, 2023",51539.0,2431.0,65.0,3828.18,7693.31,1.55
CMP-0880,Summer Sale 2024,SEO,MEA,35_44,Male,mobile,image,23 Feb 2023,62900.0,4758.0,317.0,18988.87,89095.44,4.33
CMP-1193,brand awareness q1,Google Ads,Asia Pacific,25-34,,mobile,video,2023-11-10,121337.0,10334.0,216.0,15775.98,15889.19,1.65
CMP-0203,new year push,SEO,Asia Pacific,35_44,Female,Mobile,Story,07-14-2024,73405.0,7333.0,403.0,10506.5,47749.74,1.35
CMP-0383,product launch promax,facebook,europe,35_44,female,Desktop,image,26/12/2024,145071.0,14222.0,973.0,133828.46,328307.26,8.05
CMP-0415,product launch promax,email marketing,Middle East,N/A,female,Mobile,image,28 Sep 2024,114290.0,12775.0,339.0,89765.65,66603.76,6.88
CMP-1466,Holiday Season,influencer,APAC,35_44,N/A,mobile,,10 Mar 2023,,1893.0,107.0,2606.15,6390.34,1.3
CMP-0056,Brand Awareness Q1,Influencer,MEA,45-54,,tablet,Video,29 Feb 2024,14460.0,714.0,21.0,1317.81,685.44,1.99
CMP-0874,BLACK FRIDAY,GOOGLE ADS,Europe,N/A,F,desktop,,"August 03, 2024",70059.0,2479.0,183.0,5049.24,22943.61,1.9
CMP-1448,retargeting q2,TikTok,europe,25-34,M,Mobile,image,09 Apr 2024,99685.0,4533.0,35.0,3520.83,9641.29,0.97
CMP-0480,Brand Awareness Q1,Instagram,Middle East,Unknown,F,,video,04 Jun 2024,-29858.0,26.0,0.0,178.77,0.0,7.3
CMP-0744,Spring Collection,seo,APAC,N/A,F,Mobile,video,20/04/2024,-5955.0,43.0,0.0,176.18,0.0,4.36
CMP-1190,Black Friday,Influencer,NA,35_44,male,mobile,carousel,24 Aug 2024,124120.0,10476.0,359.0,71860.78,70570.85,6.2
CMP-0735,Retargeting Q2,Instagram,asia pacific,55+,male,desktop,carousel,01/08/2023,0.0,37.0,1.0,250.59,202.22,6.33
CMP-1209,holiday season,TikTok,Europe,,,desktop,Story,09 Aug 2024,109193.0,8269.0,502.0,18418.99,82181.58,2.53
CMP-0731,product launch promax,instagram,europe,N/A,,desktop,Story,"August 11, 2024",71184.0,4660.0,138.0,26831.96,30331.68,5.62
CMP-0844,Spring Collection,seo,Asia Pacific,18-24,F,tablet,Video,2024-11-17,79846.0,1482.0,16.0,3894.59,3925.15,2.3
CMP-0469,BLACK FRIDAY,GOOGLE ADS,LATAM,25-34,male,desktop,Video,2023-08-01,60160.0,3602.0,147.0,22193.55,26032.5,7.51
CMP-0514,black friday,Influencer,asia pacific,18-24,female,MOBILE,Carousel,2023-10-07,148182.0,10540.0,655.0,13379.86,145028.89,1.37
CMP-1152,holiday season,tiktok,APAC,Unknown,Male,mobile,Image,12-07-2024,105729.0,12315.0,890.0,32435.21,241296.74,3.19
CMP-0835,summer sale 2024,Google Ads,Asia Pacific,18-24,N/A,Tablet,,12 May 2024,,182.0,2.0,746.52,507.75,3.61
CMP-1106,BLACK FRIDAY,tiktok,LATAM,25-34,female,,Story,"April 18, 2024",20635.0,2340.0,130.0,20233.91,37442.24,7.42
CMP-0227,new year push,SEO,North America,18-24,F,Mobile,image,13/02/2023,106801.0,8730.0,649.0,58214.02,43304.43,5.8
CMP-0635,Black Friday,google ads,Middle East,55+,F,mobile,Story,03-16-2023,62476.0,6657.0,203.0,,17732.07,6.81
CMP-0191,Brand Awareness Q1,seo,Europe,25_34,M,MOBILE,Carousel,16/05/2023,88624.0,945.0,14.0,766.01,2533.92,0.81
CMP-0568,holiday season,Influencer,Asia Pacific,N/A,F,desktop,Image,06 Sep 2023,43084.0,3499.0,126.0,22685.27,16398.82,7.88
CMP-1261,Product Launch - ProMax,email marketing,APAC,25-34,F,Desktop,Carousel,"May 12, 2024",38599.0,2479.0,30.0,22426.0,9221.14,7.93
CMP-0079,Brand Awareness Q1,Instagram,North America,25_34,F,Desktop,Video,03-12-2023,124250.0,11608.0,391.0,102214.14,124820.19,8.32
CMP-1403,Retargeting Q2,seo,NA,25_34,male,Tablet,carousel,15 Nov 2023,75397.0,7976.0,510.0,20020.72,64333.75,2.43
CMP-0922,Retargeting Q2,Instagram,Middle East,35_44,Other,Tablet,image,10-19-2024,73368.0,8732.0,644.0,31716.39,36020.19,3.36
CMP-1154,summer sale 2024,EMAIL,europe,45-54,female,MOBILE,image,2024-03-29,99933.0,10980.0,737.0,58574.82,27202.48,5.73
CMP-0107,BLACK FRIDAY,seo,LATAM,25_34,M,Mobile,Story,2024-05-21,101657.0,7451.0,518.0,73976.49,72823.61,8.31
CMP-1277,Holiday Season,Influencer,latin america,25-34,female,mobile,image,2024-07-14,84256.0,2970.0,120.0,4310.58,30524.61,1.66
CMP-0840,summer sale 2024,Google Ads,Latin America,45-54,,Desktop,video,11-19-2024,112524.0,8941.0,220.0,7073.03,8119.25,0.89
CMP-1268,Retargeting Q2,google ads,Europe,25-34,,Desktop,image,"December 04, 2023",124113.0,1954.0,16.0,6871.96,3919.11,3.94
CMP-0405,holiday season,SEO,asia pacific,N/A,male,desktop,Carousel,15/12/2024,85454.0,6171.0,338.0,3356.48,82531.61,0.67
CMP-1267,Holiday Season,email marketing,MEA,25_34,male,Desktop,carousel,25 Jul 2024,56779.0,6341.0,421.0,57843.59,,8.25
CMP-1434,black friday,Email,EU,,Female,Desktop,Image,19/08/2024,11470.0,453.0,8.0,1942.82,1800.62,4.95
CMP-1321,Retargeting Q2,tiktok,LATAM,,Male,mobile,Image,23/12/2023,127498.0,9725.0,334.0,11493.45,46546.26,0.99
CMP-0302,New Year Push,EMAIL,APAC,,F,desktop,Carousel,31/05/2023,123582.0,123892.0,5817.0,597290.97,776332.83,5.62
CMP-0761,Spring Collection,seo,NA,25_34,Male,Mobile,Image,10-08-2024,53989.0,1032.0,51.0,7434.36,9164.84,7.82
CMP-0411,holiday season,google ads,Middle East,25_34,male,MOBILE,carousel,2024-07-16,36615.0,2775.0,2789.0,7958.66,743734.2,3.06
CMP-0550,Retargeting Q2,seo,asia pacific,25-34,Other,Mobile,carousel,09 Mar 2023,147742.0,3211.0,236.0,9836.52,46408.46,3.2
CMP-0453,new year push,tiktok,North America,35_44,Other,MOBILE,Video,07/11/2023,111906.0,8327.0,375.0,30665.22,104704.97,3.88
CMP-1325,Retargeting Q2,EMAIL,middle east,35_44,Male,desktop,carousel,26 Apr 2024,-22038.0,29.0,1.0,5.72,93.96,0.22
CMP-0394,Spring Collection,Google Ads,Asia Pacific,18_24,Male,Tablet,video,2023-03-20,45254.0,3317.0,220.0,16507.43,76303.99,5.0
CMP-1053,Holiday Season,Google Ads,asia pacific,N/A,M,,image,05-28-2024,26116.0,597.0,11.0,3167.78,994.66,4.56
CMP-1488,Spring Collection,Influencer,Latin America,55+,Other,,,2024-06-21,18390.0,1184.0,56.0,7972.95,6489.85,6.13
CMP-1023,Summer Sale 2024,facebook,middle east,35_44,Other,,image,24 Mar 2023,81273.0,3192.0,164.0,22748.05,5029.06,6.44
CMP-0428,black friday,Instagram,North America,25_34,M,MOBILE,Story,10-15-2024,91910.0,2362.0,81.0,4439.46,14476.04,2.05
CMP-1495,Spring Collection,tiktok,Europe,18_24,Male,,Image,26/02/2023,131367.0,10513.0,587.0,39833.54,47269.12,3.97
CMP-0862,New Year Push,SEO,EU,25-34,Female,,Video,2024-12-05,146609.0,,56.0,15908.73,19075.18,8.17
CMP-0519,Spring Collection,Instagram,Asia Pacific,25_34,Male,desktop,carousel,"December 10, 2023",96652.0,9198.0,383.0,32157.8,123099.24,2.97
CMP-0759,spring collection,TikTok,north america,45-54,Male,mobile,Video,2023-12-04,126975.0,,403.0,49403.3,123162.01,6.29
CMP-1215,Holiday Season,instagram,europe,Unknown,Other,tablet,Carousel,25/04/2023,49433.0,2457.0,,8801.54,16441.52,4.34
CMP-1276,product launch promax,Facebook,Asia Pacific,18_24,female,desktop,video,2023-07-01,11591.0,1365.0,12.0,5122.35,2741.03,3.82
CMP-1156,retargeting q2,Influencer,Latin America,35_44,M,desktop,Carousel,2023-12-21,40174.0,3044.0,41.0,15083.83,3677.39,5.72
CMP-1005,Black Friday,facebook,MEA,18_24,F,Desktop,,06/10/2023,18781.0,491.0,33.0,3862.7,10108.67,7.48
CMP-0777,holiday season,Influencer,Asia Pacific,18-24,F,mobile,video,07-01-2023,137139.0,4729.0,270.0,22939.46,34208.69,5.84
CMP-1079,Retargeting Q2,SEO,EU,,Female,Tablet,Video,31 May 2023,42236.0,228.0,5.0,882.15,326.86,4.21
CMP-0248,brand awareness q1,Influencer,north america,18-24,,MOBILE,Video,21/07/2023,28763.0,2105.0,25.0,,,7.73
CMP-0314,New Year Push,FB,Europe,35-44,Other,,carousel,2024-11-05,48588.0,4146.0,228.0,26983.51,59224.7,7.54
CMP-1090,Retargeting Q2,google ads,NA,,female,Desktop,carousel,26/09/2024,,11830.0,258.0,42726.53,86550.25,3.82
CMP-1129,summer sale 2024,Instagram,North America,45-54,Other,Mobile,,"May 18, 2023",34317.0,3114.0,220.0,434.13,18737.87,0.12
CMP-1064,brand awareness q1,EMAIL,Latin America,N/A,Female,MOBILE,Video,2023-11-27,60974.0,5806.0,5816.0,32108.79,367147.61,6.8
CMP-0684,holiday season,FB,North America,55+,Female,Mobile,image,"May 23, 2023",19594.0,1248.0,76.0,1353.06,11178.22,1.09
CMP-0554,summer sale 2024,TikTok,North America,25-34,M,Desktop,video,11/05/2023,25637.0,732.0,18.0,2860.04,1729.1,4.86
CMP-0863,brand awareness q1,GOOGLE ADS,EU,35_44,M,desktop,carousel,2024-11-16,96377.0,10698.0,250.0,,6039.62,4.23
CMP-0357,brand awareness q1,Google Ads,LATAM,25_34,M,mobile,,14/08/2023,85503.0,8369.0,608.0,10533.99,48578.88,1.41
CMP-0934,Summer Sale 2024,TikTok,middle east,18_24,female,tablet,,"May 30, 2023",43683.0,877.0,48.0,5769.82,,6.75
CMP-0084,holiday season,Instagram,MEA,45-54,N/A,tablet,video,01-25-2024,122724.0,4305.0,292.0,15467.08,41561.13,4.28
CMP-1420,brand awareness q1,Google Ads,asia pacific,25_34,female,Desktop,Image,08-07-2024,132203.0,,84.0,106512.92,6497.09,7.13
CMP-0259,Retargeting Q2,Email,latin america,35-44,M,mobile,carousel,2023-09-02,30268.0,2925.0,58.0,14629.22,1717.78,4.18
CMP-0280,spring collection,FB,North America,25-34,F,MOBILE,Image,24 Sep 2024,59925.0,2076.0,33.0,5234.64,6272.57,3.08
CMP-1484,BLACK FRIDAY,Google Ads,NA,45-54,Female,MOBILE,carousel,24 Apr 2024,13590.0,828.0,61.0,3549.1,18783.08,4.05
CMP-0350,summer sale 2024,instagram,latin america,18_24,Other,Mobile,carousel,"May 06, 2024",76381.0,4149.0,102.0,22610.62,24468.68,6.23
CMP-0442,product launch promax,google ads,latin america,35_44,Other,Mobile,video,08/10/2023,15501.0,,,14428.55,32655.54,8.48
CMP-1391,Spring Collection,email marketing,MEA,,Male,Tablet,video,01-31-2023,64116.0,3444.0,86.0,21687.34,8771.35,6.82
CMP-0546,Product Launch - ProMax,SEO,LATAM,35_44,Female,Desktop,Carousel,2023-05-23,35102.0,2447.0,139.0,0.0,7657.27,3.18
CMP-1392,Brand Awareness Q1,instagram,APAC,Unknown,Other,,carousel,20/06/2023,41268.0,4860.0,81.0,0.0,12606.33,2.07
CMP-0751,BLACK FRIDAY,email marketing,APAC,25_34,female,Desktop,Video,26 Nov 2023,12666.0,419.0,7.0,940.11,2011.83,2.07
CMP-0216,New Year Push,TikTok,NA,55+,male,Tablet,Video,15 Mar 2023,4617.0,372.0,26.0,394.34,8502.07,1.24
CMP-0109,Product Launch - ProMax,Influencer,North America,45-54,Female,MOBILE,Image,2024-04-09,14925.0,1345.0,59.0,8793.11,15213.3,6.05
